qst_deliver_message|Adj át üzenetet {s13}-nak
qst_deliver_message_text|{s9} megkért rá hogy vidd el az üzenet {s13}-nak/nek. {s13} {s4}-ban/ben volt amikor kaptad ezt a küldetést.
qst_deliver_message_to_enemy_lord|Adj át üzenetet {s13}-nak
qst_deliver_message_to_enemy_lord_text|{s9} megkért rá hogy vidd el az üzenetet {s15}i {s13}-nak/nek. {s13} {s4}-ban/ben volt amikor kaptad ezt a küldetést.
qst_raise_troops|Képezz ki {reg1} {s14}t
qst_raise_troops_text|{s9} megkért hogy képezz ki {reg1} {s14}t és vidd el {neki}.
qst_escort_messenger|Kísérd el a hírnököt {s14}-ba/be
qst_escort_messenger_text|Semmi
qst_hunt_down_fugitive|Vadászd le {s4}t
qst_hunt_down_fugitive_text|{s9} megkért hogy vadászd le a {s4} nevű szökevényt. Úgy tudják jelenleg {s3}-ban/ben található.
qst_bring_back_runaway_serfs|Vidd vissza a szökött parasztokat
qst_bring_back_runaway_serfs_text|{s9} megkért hogy rángass vissza három csoportnyi menekülő rabszolgát {s2}-ba/be. Azt mondta mind a három {s3} irányába szaladt.
qst_follow_spy|Kövesd a kémet a találkozóra
qst_follow_spy_text|{s11} megkért hogy kövesd a kémet aki majd elhagyja {s12}t. Óvatosnak kell lenned nehogy észrevegyen a kém utazás közben, vagy különben gyanút fog és visszafordul. Amikor a kém találkozik a bűntársával, rajtuk kell ütnöd és foglyul ejteni őket és vidd vissza {s11}-nak/nek.
qst_capture_enemy_hero|Fogj el egy ellenséges vezért
qst_capture_enemy_hero_text|{s11} megkért hogy ejts foglyul egy ellenséged parancsnokot.
qst_lend_companion|Add kölcsönbe {s3} bajtársadat {s9}-nak/nek
qst_lend_companion_text|{s9} megkért hogy add neki kölcsön az egyik bajtársadat, {s3}t egy hét erejéig.
qst_capture_prisoners|Fogj el {reg1} ellenséges foglyot
qst_capture_prisoners_text|{s9} megkért hogy szerezz neki {reg1} ellenséges foglyot.
qst_investigate_fangorn|Vizsgálódj a Fangorn-erdőben
qst_investigate_fangorn_text|{s9} megkért rá hogy derítsd ki mi folyik a Fangorn-erdőben, majd menj vissza jelenteni.
qst_capture_troll|Fogj el egy trollt
qst_capture_troll_text|{s9} megkért hogy hozz neki vissza egy vad trollt, hogy használni tudja a seregében.
qst_kill_troll|Küldd ki a Trollt
qst_kill_troll_text|{s9} megkért hogy szüntesd meg a {s13} környékén őrjöngő troll fenyegetését.
qst_mirkwood_sorcerer|Ölj meg egy varázslót a Bakancsinerdőben
qst_mirkwood_sorcerer_text|A Lothlórient védő Galadriel erejét aláásták egy Dol Gulduri varázsló bűnös szertartásai. Bár ő egy halandó, komoly veszélyt jelent a tündékre. Keresd meg őt a Bakacsinerdőben, nem messze magától Dol Guldurtól. Lopakodj, nehogy riadót fújjanak, mert ez lesz az egyetlen esélyed hogy legyőzd őt.
qst_find_lost_spears|Találd meg Bladorthin király elveszett lándzsáit
qst_find_lost_spears_text|{s9} megkért hogy találd meg a törpök kovácsolta Bladorthin király elveszett lándzsáit. A törpök engedélyére lesz szükséged, hogy a Magányos Hegy mélységeiben a lándzsákat kutathasd.
qst_defend_village|Védd meg a falut
qst_raid_village|Foszd ki a falut
qst_destroy_scout_camp|Pusztítsd el a felderítők táborát
qst_rescue_prisoners|Szabadíts ki {reg1} foglyot
qst_rescue_prisoners_text|{s9} megkért hogy szabadítsd ki {reg1} foglyot.
qst_scout_enemy_town|Deríts fel egy ellenséges várost helyzetét
qst_scout_enemy_town_text|{s9} megkért rá hogy derítsd fel {s13} helyzetét.
qst_dispatch_scouts|Küldj ki egy felderítő csapatot
qst_dispatch_scouts_text|{s9} megkért hogy küldj ki egy felderítő csapatot {s13} közelében.
qst_eliminate_patrols|Iktass ki {reg1} ellenséges csapatot
qst_eliminate_patrols_text|{s9} megkért hogy iktass ki {reg1} {s13} ellenséges csapatot.
qst_lend_surgeon|Add kölcsön {s3}, a seborvosodat {s1}-nek/nek
qst_lend_surgeon_text|Add kölcsön {s3}, a tapasztalt seborvosodat {s1}-nak/nek.
qst_follow_army|Kövesd {s9} seregét
qst_follow_army_text|Semmi
qst_report_to_army|Jelents {s13}-nak/nek
qst_report_to_army_text|Semmi
qst_deliver_cattle_to_army|Szállíts le {reg3} adagnyi ételt {s13}-nak/nek
qst_deliver_cattle_to_army_text|Semmi
qst_join_siege_with_army|Csatlakozz {s14} ostromához
qst_join_siege_with_army_text|Semmi
qst_scout_waypoints|Derítsd fel {s13}, {s14} és {s15} helyzetét
qst_scout_waypoints_text|Semmi
qst_move_cattle_herd|Vidd a {s12} {s13}-hoz/höz
qst_move_cattle_herd_text|{s10} elöljárója megkért hogy szállíts át némi {s12} {s13}-hoz/höz.
qst_escort_merchant_caravan|Kísérd el a szállítmányos konvojt {s8}-ba/be
